id,total_count,total_length,total_density,count_residential,count_trunk,count_pedestrian,count_intersection,count_track,count_living_street,count_tertiary,count_secondary,count_primary,count_service,length_residential,length_trunk,length_pedestrian,length_intersection,length_track,length_living_street,length_tertiary,length_secondary,length_primary,length_service,density_residential,density_trunk,density_pedestrian,density_intersection,density_track,density_living_street,density_tertiary,density_secondary,density_primary,density_service
ETH_2013_125,3.0,7229.66,163.97,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1450.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32.9,0.0,0.0,0.0,0.0,0.0
ETH_2013_126,1.0,1982.29,44.97,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1982.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.97,0.0,0.0,0.0,0.0,0.0
ETH_2013_127,4.0,17165.36,389.48,1.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,359.96,0.0,0.0,0,7470.36,0.0,4787.08,0.0,0.0,0.0,8.17,0.0,0.0,0,169.5,0.0,108.62,0.0,0.0,0.0
ETH_2013_128,1.0,424.23,9.63,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,424.23,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.63,0.0
ETH_2013_129,275.0,131186.26,2976.91,189.0,0.0,0.0,0,0.0,0.0,54.0,15.0,11.0,0.0,50945.41,0.0,0.0,0,0.0,0.0,44985.84,14891.35,16579.99,0.0,1156.07,0.0,0.0,0,0.0,0.0,1020.83,337.92,376.24,0.0
ETH_2013_13,1.0,7978.96,179.39,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7978.96,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,179.39,0.0
ETH_2013_130,3.0,9766.02,221.61,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7790.46,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,176.78,0.0
ETH_2013_131,5.0,23945.82,543.39,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9108.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,206.69,0.0,0.0,0.0
ETH_2013_132,226.0,108918.94,2471.72,152.0,0.0,0.0,0,0.0,0.0,46.0,13.0,11.0,0.0,40963.93,0.0,0.0,0,0.0,0.0,32573.58,13758.06,13333.63,0.0,929.6,0.0,0.0,0,0.0,0.0,739.2,312.21,302.58,0.0
ETH_2013_133,1.0,5301.34,120.31,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5301.34,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,120.31,0.0,0.0,0.0
ETH_2013_134,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_135,3.0,7309.1,165.91,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,533.68,0.0,6775.42,0.0,0.0,0.0,0.0,0.0,0.0,0,12.11,0.0,153.79,0.0,0.0,0.0
ETH_2013_136,2.0,7705.59,174.95,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6924.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,157.21,0.0,0.0,0.0
ETH_2013_137,2.0,6881.89,156.26,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,57.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.31,0.0,0.0,0.0
ETH_2013_138,3.0,13982.57,317.48,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10288.95,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,233.62,0.0,0.0,0.0
ETH_2013_139,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_14,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_140,2.0,13117.97,297.9,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6994.11,0.0,6123.85,0.0,0.0,0.0,0.0,0.0,0.0,0,158.83,0.0,139.07,0.0,0.0,0.0
ETH_2013_141,1.0,8817.45,200.24,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8817.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.24,0.0,0.0,0.0
ETH_2013_142,1.0,4716.12,107.13,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4716.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,107.13,0.0,0.0,0.0
ETH_2013_143,2.0,11272.4,256.06,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2722.54,0.0,8549.86,0.0,0.0,0.0,0.0,0.0,0.0,0,61.84,0.0,194.22,0.0,0.0,0.0
ETH_2013_144,194.0,103689.07,2355.83,181.0,1.0,0.0,0,7.0,0.0,0.0,1.0,0.0,0.0,81889.57,6660.42,0.0,0,7416.58,0.0,0.0,3242.13,0.0,0.0,1860.54,151.33,0.0,0,168.51,0.0,0.0,73.66,0.0,0.0
ETH_2013_145,12.0,20332.37,462.05,5.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,1728.57,0.0,0.0,0,0.0,0.0,7627.63,0.0,0.0,0.0,39.28,0.0,0.0,0,0.0,0.0,173.34,0.0,0.0,0.0
ETH_2013_146,8.0,12721.67,289.11,4.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,3.0,2683.38,0.0,0.0,0,0.0,0.0,9806.6,0.0,0.0,231.7,60.98,0.0,0.0,0,0.0,0.0,222.86,0.0,0.0,5.27
ETH_2013_147,88.0,57617.85,1309.4,48.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,22612.51,0.0,0.0,0,737.65,0.0,0.0,0.0,7992.08,0.0,513.88,0.0,0.0,0,16.76,0.0,0.0,0.0,181.62,0.0
ETH_2013_148,1.0,3895.97,88.54,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_149,1.0,6894.39,156.7,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6894.39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,156.7,0.0,0.0
ETH_2013_15,1.0,2390.47,53.78,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_150,1.0,7664.02,174.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7664.02,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,174.25,0.0
ETH_2013_151,4.0,4648.9,105.7,0.0,0.0,0.0,0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1526.64,3122.26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,34.71,70.99,0.0,0.0
ETH_2013_152,2.0,3659.23,83.2,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,734.6,0.0,0.0,2924.63,0.0,0.0,0.0,0.0,0.0,0,16.7,0.0,0.0,66.5,0.0,0.0
ETH_2013_153,3.0,11244.77,255.68,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,8206.31,0.0,0.0,0,3038.46,0.0,0.0,0.0,0.0,0.0,186.59,0.0,0.0,0,69.09,0.0,0.0,0.0,0.0,0.0
ETH_2013_154,11.0,27431.15,623.74,5.0,0.0,0.0,0,3.0,0.0,1.0,1.0,0.0,0.0,2799.51,0.0,0.0,0,9425.28,0.0,5738.89,9260.24,0.0,0.0,63.66,0.0,0.0,0,214.32,0.0,130.49,210.56,0.0,0.0
ETH_2013_155,25.0,34932.09,794.37,7.0,1.0,0.0,0,8.0,0.0,0.0,0.0,0.0,0.0,4677.48,7475.65,0.0,0,14542.71,0.0,0.0,0.0,0.0,0.0,106.37,170.0,0.0,0,330.71,0.0,0.0,0.0,0.0,0.0
ETH_2013_156,1.0,1629.51,37.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_157,208.0,92488.42,2103.3,198.0,0.0,0.0,0,1.0,0.0,1.0,1.0,1.0,0.0,64575.23,0.0,0.0,0,1271.7,0.0,4312.76,1661.86,7785.67,0.0,1468.52,0.0,0.0,0,28.92,0.0,98.08,37.79,177.06,0.0
ETH_2013_158,6.0,21145.99,480.92,0.0,0.0,0.0,0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4557.22,0.0,8071.36,0.0,0.0,0.0,0.0,0.0,0.0,0,103.64,0.0,183.57,0.0,0.0,0.0
ETH_2013_159,2.0,8380.53,190.6,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1583.66,0.0,6796.86,0.0,0.0,0.0,0.0,0,0.0,0.0,36.02,0.0,154.58,0.0
ETH_2013_16,1.0,7329.81,164.93,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_160,222.0,114313.87,2600.02,183.0,3.0,0.0,0,10.0,0.0,2.0,0.0,0.0,0.0,75510.56,7921.88,0.0,0,10528.3,0.0,4055.7,0.0,0.0,0.0,1717.45,180.18,0.0,0,239.46,0.0,92.24,0.0,0.0,0.0
ETH_2013_161,7.0,18053.68,410.66,0.0,0.0,0.0,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13666.33,0.0,4387.36,0.0,0.0,0.0,0.0,0.0,0.0,0,310.86,0.0,99.8,0.0,0.0,0.0
ETH_2013_162,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_163,3.0,8910.68,202.7,0.0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8910.68,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,202.7,0.0,0.0,0.0
ETH_2013_164,1.0,8449.92,192.23,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8449.92,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,192.23,0.0,0.0
ETH_2013_165,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_166,5.0,20738.06,471.81,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3310.57,0.0,13242.23,0.0,0.0,0.0,0.0,0.0,0.0,0,75.32,0.0,301.27,0.0,0.0,0.0
ETH_2013_167,115.0,56144.96,1277.61,58.0,0.0,0.0,0,0.0,0.0,11.0,19.0,23.0,0.0,22653.6,0.0,0.0,0,0.0,0.0,9538.32,9893.23,11960.31,0.0,515.5,0.0,0.0,0,0.0,0.0,217.05,225.13,272.16,0.0
ETH_2013_168,115.0,58251.01,1325.54,58.0,0.0,0.0,0,0.0,0.0,11.0,19.0,23.0,0.0,22653.6,0.0,0.0,0,0.0,0.0,10474.39,10812.41,11952.08,0.0,515.5,0.0,0.0,0,0.0,0.0,238.35,246.04,271.98,0.0
ETH_2013_169,108.0,44984.0,1023.74,57.0,0.0,0.0,0,0.0,0.0,10.0,18.0,21.0,0.0,21964.59,0.0,0.0,0,0.0,0.0,6827.66,5284.92,9932.53,0.0,499.87,0.0,0.0,0,0.0,0.0,155.38,120.27,226.04,0.0
ETH_2013_17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_170,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_171,1.0,6272.85,142.83,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6272.85,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,142.83,0.0,0.0
ETH_2013_172,1.0,7357.84,167.55,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7357.84,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,167.55,0.0,0.0
ETH_2013_173,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_174,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_175,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_176,114.0,65983.48,1503.07,101.0,0.0,0.0,0,1.0,0.0,3.0,8.0,0.0,0.0,35934.59,0.0,0.0,0,3086.78,0.0,12049.66,12847.9,0.0,0.0,818.57,0.0,0.0,0,70.32,0.0,274.49,292.67,0.0,0.0
ETH_2013_177,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_178,6.0,18737.16,426.85,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3721.64,0.0,13752.21,0.0,0.0,0.0,0.0,0.0,0.0,0,84.78,0.0,313.29,0.0,0.0,0.0
ETH_2013_179,261.0,163955.46,3736.03,196.0,14.0,0.0,0,9.0,0.0,28.0,6.0,5.0,0.0,94636.28,12183.12,0.0,0,8474.52,0.0,28030.89,10651.77,8837.88,0.0,2156.47,277.62,0.0,0,193.11,0.0,638.74,242.72,201.39,0.0
ETH_2013_18,2.0,9643.22,217.02,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2768.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62.31,0.0,0.0,0.0,0.0,0.0
ETH_2013_180,378.0,227412.16,5182.44,303.0,18.0,0.0,0,2.0,0.0,39.0,8.0,5.0,0.0,138273.41,13662.88,0.0,0,1905.61,0.0,51048.63,14487.51,6893.11,0.0,3151.08,311.36,0.0,0,43.43,0.0,1163.34,330.15,157.09,0.0
ETH_2013_181,288.0,172145.3,3923.11,227.0,12.0,0.0,0,0.0,0.0,35.0,8.0,5.0,0.0,105044.9,11364.9,0.0,0,0.0,0.0,37603.69,11961.87,5840.86,0.0,2393.92,259.0,0.0,0,0.0,0.0,856.97,272.61,133.11,0.0
ETH_2013_182,386.0,232778.63,5304.94,308.0,18.0,0.0,0,5.0,0.0,39.0,8.0,5.0,0.0,141139.46,13680.39,0.0,0,3647.75,0.0,50930.29,16245.86,5993.87,0.0,3216.51,311.77,0.0,0,83.13,0.0,1160.68,370.24,136.6,0.0
ETH_2013_183,389.0,224652.34,5120.02,313.0,18.0,0.0,0,1.0,0.0,39.0,8.0,4.0,0.0,141219.42,13658.17,0.0,0,313.74,0.0,48087.55,14832.16,4571.92,0.0,3218.51,311.28,0.0,0,7.15,0.0,1095.96,338.04,104.2,0.0
ETH_2013_184,16.0,27889.61,635.7,1.0,0.0,0.0,0,7.0,0.0,2.0,3.0,0.0,0.0,79.52,0.0,0.0,0,8212.31,0.0,8785.39,8667.15,0.0,0.0,1.81,0.0,0.0,0,187.19,0.0,200.25,197.55,0.0,0.0
ETH_2013_185,1.0,5698.0,129.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5698.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,129.9,0.0
ETH_2013_186,2.0,6828.11,155.69,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6828.11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,155.69,0.0
